onset	duration	event_value	event_name
65.3671875	0.1	4	run_start
75.1640625	0.1	9	fixation_on
76.87890625	0.1	1	cue_left
97.025390625	0.1	11	target_left
97.359375	0.1	15	reaction_correct
98.037109375	0.1	10	trial_end
102.44921875	0.1	9	fixation_on
103.669921875	0.1	2	cue_right
108.89453125	0.1	12	target_right
109.400390625	0.1	15	reaction_correct
109.900390625	0.1	10	trial_end
114.49609375	0.1	9	fixation_on
115.83984375	0.1	1	cue_left
132.25390625	0.1	14	reaction_wrong
135.96484375	0.1	11	target_left
136.89453125	0.1	15	reaction_correct
136.974609375	0.1	10	trial_end
141.177734375	0.1	9	fixation_on
142.505859375	0.1	1	cue_left
154.26171875	0.1	11	target_left
154.728515625	0.1	15	reaction_correct
155.271484375	0.1	10	trial_end
159.615234375	0.1	9	fixation_on
161.1015625	0.1	2	cue_right
170.087890625	0.1	12	target_right
170.53125	0.1	15	reaction_correct
171.09765625	0.1	10	trial_end
175.13671875	0.1	9	fixation_on
176.4140625	0.1	1	cue_left
187.36328125	0.1	11	target_left
187.724609375	0.1	15	reaction_correct
188.376953125	0.1	10	trial_end
192.623046875	0.1	9	fixation_on
193.759765625	0.1	2	cue_right
207.744140625	0.1	12	target_right
208.177734375	0.1	15	reaction_correct
208.748046875	0.1	10	trial_end
213.328125	0.1	9	fixation_on
215.314453125	0.1	2	cue_right
235.453125	0.1	12	target_right
235.826171875	0.1	15	reaction_correct
236.458984375	0.1	10	trial_end
241.1640625	0.1	9	fixation_on
242.40625	0.1	2	cue_right
262.541015625	0.1	12	target_right
262.912109375	0.1	15	reaction_correct
263.54296875	0.1	10	trial_end
268.380859375	0.1	9	fixation_on
269.80078125	0.1	2	cue_right
283.587890625	0.1	12	target_right
284.07421875	0.1	15	reaction_correct
284.595703125	0.1	10	trial_end
289.546875	0.1	9	fixation_on
290.7734375	0.1	2	cue_right
300.185546875	0.1	12	target_right
300.630859375	0.1	15	reaction_correct
301.205078125	0.1	10	trial_end
305.8984375	0.1	9	fixation_on
307.52734375	0.1	1	cue_left
321.6796875	0.1	11	target_left
322.087890625	0.1	15	reaction_correct
322.6953125	0.1	10	trial_end
326.8515625	0.1	9	fixation_on
327.94921875	0.1	1	cue_left
348.103515625	0.1	11	target_left
348.458984375	0.1	15	reaction_correct
349.115234375	0.1	10	trial_end
353.900390625	0.1	9	fixation_on
355.634765625	0.1	1	cue_left
375.775390625	0.1	11	target_left
376.181640625	0.1	15	reaction_correct
376.78125	0.1	10	trial_end
381.109375	0.1	9	fixation_on
382.5703125	0.1	1	cue_left
403.38671875	0.1	11	target_left
403.8125	0.1	15	reaction_correct
404.39453125	0.1	10	trial_end
408.751953125	0.1	9	fixation_on
410.458984375	0.1	1	cue_left
413.470703125	0.1	11	target_left
414.00390625	0.1	15	reaction_correct
414.4765625	0.1	10	trial_end
419.353515625	0.1	9	fixation_on
420.78515625	0.1	1	cue_left
424.705078125	0.1	11	target_left
425.169921875	0.1	15	reaction_correct
425.720703125	0.1	10	trial_end
429.880859375	0.1	9	fixation_on
431.662109375	0.1	1	cue_left
451.783203125	0.1	11	target_left
452.171875	0.1	15	reaction_correct
452.7890625	0.1	10	trial_end
457.701171875	0.1	9	fixation_on
459.13671875	0.1	2	cue_right
479.25390625	0.1	12	target_right
479.615234375	0.1	15	reaction_correct
480.263671875	0.1	10	trial_end
484.677734375	0.1	9	fixation_on
485.806640625	0.1	1	cue_left
491.017578125	0.1	11	target_left
491.451171875	0.1	15	reaction_correct
492.02734375	0.1	10	trial_end
496.76953125	0.1	9	fixation_on
498.00390625	0.1	2	cue_right
502.791015625	0.1	12	target_right
503.224609375	0.1	15	reaction_correct
503.794921875	0.1	10	trial_end
