onset	duration	event_value	event_name
66.703125	0.1	4	run_start
77.302734375	0.1	9	fixation_on
78.35546875	0.1	2	cue_right
86.8125	0.1	12	target_right
87.814453125	0.1	10	trial_end
92.513671875	0.1	9	fixation_on
94.486328125	0.1	2	cue_right
100.986328125	0.1	12	target_right
101.990234375	0.1	10	trial_end
102.05859375	0.1	14	reaction_wrong
106.13671875	0.1	9	fixation_on
107.2734375	0.1	2	cue_right
112.404296875	0.1	12	target_right
113.162109375	0.1	15	reaction_correct
113.421875	0.1	10	trial_end
117.7421875	0.1	9	fixation_on
118.998046875	0.1	2	cue_right
133.3203125	0.1	12	target_right
133.98046875	0.1	15	reaction_correct
134.322265625	0.1	10	trial_end
139.248046875	0.1	9	fixation_on
140.833984375	0.1	2	cue_right
153.67578125	0.1	12	target_right
154.16796875	0.1	15	reaction_correct
154.689453125	0.1	10	trial_end
158.953125	0.1	9	fixation_on
160.662109375	0.1	2	cue_right
170.046875	0.1	12	target_right
170.591796875	0.1	15	reaction_correct
171.052734375	0.1	10	trial_end
175.79296875	0.1	9	fixation_on
177.560546875	0.1	2	cue_right
195.228515625	0.1	14	reaction_wrong
197.677734375	0.1	12	target_right
198.525390625	0.1	15	reaction_correct
198.68359375	0.1	10	trial_end
202.7734375	0.1	9	fixation_on
204.216796875	0.1	2	cue_right
214.724609375	0.1	12	target_right
215.216796875	0.1	15	reaction_correct
215.728515625	0.1	10	trial_end
220.67578125	0.1	9	fixation_on
222.451171875	0.1	1	cue_left
228.7265625	0.1	11	target_left
229.2890625	0.1	15	reaction_correct
229.736328125	0.1	10	trial_end
234.220703125	0.1	9	fixation_on
236.078125	0.1	1	cue_left
250.3515625	0.1	14	reaction_wrong
256.19921875	0.1	11	target_left
256.625	0.1	15	reaction_correct
257.21484375	0.1	10	trial_end
261.341796875	0.1	9	fixation_on
262.486328125	0.1	1	cue_left
277.56640625	0.1	11	target_left
278	0.1	15	reaction_correct
278.572265625	0.1	10	trial_end
282.896484375	0.1	9	fixation_on
284.63671875	0.1	1	cue_left
295.49609375	0.1	11	target_left
295.921875	0.1	15	reaction_correct
296.513671875	0.1	10	trial_end
