onset	duration	event_value	event_name
69.830078125	0.1	4	run_start
79.091796875	0.1	9	fixation_on
81.078125	0.1	1	cue_left
84.259765625	0.1	11	target_left
84.71875	0.1	15	reaction_correct
85.267578125	0.1	10	trial_end
90.267578125	0.1	9	fixation_on
91.83203125	0.1	2	cue_right
96.05859375	0.1	12	target_right
96.62890625	0.1	15	reaction_correct
97.064453125	0.1	10	trial_end
101.146484375	0.1	9	fixation_on
102.634765625	0.1	1	cue_left
107.357421875	0.1	11	target_left
107.828125	0.1	15	reaction_correct
108.365234375	0.1	10	trial_end
113.298828125	0.1	9	fixation_on
114.921875	0.1	2	cue_right
126.40625	0.1	12	target_right
126.865234375	0.1	15	reaction_correct
127.416015625	0.1	10	trial_end
131.91796875	0.1	9	fixation_on
133.09375	0.1	2	cue_right
146.669921875	0.1	12	target_right
147.107421875	0.1	15	reaction_correct
147.673828125	0.1	10	trial_end
152.1796875	0.1	9	fixation_on
153.337890625	0.1	2	cue_right
155.890625	0.1	12	target_right
156.330078125	0.1	15	reaction_correct
156.896484375	0.1	10	trial_end
161.625	0.1	9	fixation_on
163.466796875	0.1	2	cue_right
169.5	0.1	12	target_right
169.888671875	0.1	15	reaction_correct
170.5	0.1	10	trial_end
175.46484375	0.1	9	fixation_on
176.931640625	0.1	1	cue_left
187.173828125	0.1	11	target_left
187.568359375	0.1	15	reaction_correct
188.185546875	0.1	10	trial_end
192.255859375	0.1	9	fixation_on
193.4921875	0.1	1	cue_left
197.751953125	0.1	11	target_left
198.15625	0.1	15	reaction_correct
198.75390625	0.1	10	trial_end
203.20703125	0.1	9	fixation_on
204.71484375	0.1	1	cue_left
217.201171875	0.1	11	target_left
217.71484375	0.1	15	reaction_correct
218.208984375	0.1	10	trial_end
223.20703125	0.1	9	fixation_on
224.80859375	0.1	2	cue_right
229.876953125	0.1	12	target_right
230.314453125	0.1	15	reaction_correct
230.89453125	0.1	10	trial_end
235.703125	0.1	9	fixation_on
237.60546875	0.1	1	cue_left
246.40625	0.1	11	target_left
246.755859375	0.1	15	reaction_correct
247.408203125	0.1	10	trial_end
252.287109375	0.1	9	fixation_on
253.9296875	0.1	1	cue_left
257.36328125	0.1	11	target_left
257.748046875	0.1	15	reaction_correct
258.37109375	0.1	10	trial_end
262.58203125	0.1	9	fixation_on
264.193359375	0.1	2	cue_right
270.208984375	0.1	12	target_right
270.68359375	0.1	15	reaction_correct
271.216796875	0.1	10	trial_end
275.7734375	0.1	9	fixation_on
276.841796875	0.1	2	cue_right
278.982421875	0.1	12	target_right
279.6171875	0.1	15	reaction_correct
279.98828125	0.1	10	trial_end
284.14453125	0.1	9	fixation_on
285.734375	0.1	1	cue_left
289.27734375	0.1	11	target_left
289.677734375	0.1	15	reaction_correct
290.287109375	0.1	10	trial_end
294.650390625	0.1	9	fixation_on
296.185546875	0.1	1	cue_left
306.16796875	0.1	11	target_left
306.51171875	0.1	15	reaction_correct
307.181640625	0.1	10	trial_end
311.4921875	0.1	9	fixation_on
313.28125	0.1	2	cue_right
317.142578125	0.1	12	target_right
317.587890625	0.1	15	reaction_correct
318.1484375	0.1	10	trial_end
322.259765625	0.1	9	fixation_on
323.900390625	0.1	2	cue_right
327.365234375	0.1	12	target_right
327.759765625	0.1	15	reaction_correct
328.37109375	0.1	10	trial_end
332.669921875	0.1	9	fixation_on
334.46484375	0.1	1	cue_left
354.59765625	0.1	11	target_left
354.97265625	0.1	15	reaction_correct
355.611328125	0.1	10	trial_end
