onset	duration	event_value	event_name
79.56640625	0.1	4	run_start
87.271484375	0.1	9	fixation_on
89.09375	0.1	2	cue_right
91.216796875	0.1	11	target_left
91.994140625	0.1	15	reaction_correct
92.21875	0.1	10	trial_end
94.287109375	0.1	9	fixation_on
95.3203125	0.1	2	cue_right
98.4296875	0.1	12	target_right
98.861328125	0.1	15	reaction_correct
99.43359375	0.1	10	trial_end
102.25	0.1	9	fixation_on
103.501953125	0.1	2	cue_right
106.630859375	0.1	12	target_right
106.947265625	0.1	15	reaction_correct
107.63671875	0.1	10	trial_end
110.453125	0.1	9	fixation_on
111.564453125	0.1	1	cue_left
113.681640625	0.1	11	target_left
113.94921875	0.1	15	reaction_correct
114.69140625	0.1	10	trial_end
117.625	0.1	9	fixation_on
119.3828125	0.1	2	cue_right
124.490234375	0.1	12	target_right
124.826171875	0.1	15	reaction_correct
125.505859375	0.1	10	trial_end
128.03515625	0.1	9	fixation_on
129.08984375	0.1	2	cue_right
131.201171875	0.1	11	target_left
131.69921875	0.1	15	reaction_correct
132.20703125	0.1	10	trial_end
135.044921875	0.1	9	fixation_on
136.748046875	0.1	1	cue_left
139.876953125	0.1	11	target_left
140.208984375	0.1	15	reaction_correct
140.880859375	0.1	10	trial_end
143.828125	0.1	9	fixation_on
145.716796875	0.1	1	cue_left
150.830078125	0.1	11	target_left
151.14453125	0.1	15	reaction_correct
151.845703125	0.1	10	trial_end
154.431640625	0.1	9	fixation_on
156.19140625	0.1	1	cue_left
157.298828125	0.1	11	target_left
157.67578125	0.1	15	reaction_correct
158.30859375	0.1	10	trial_end
160.642578125	0.1	9	fixation_on
162.501953125	0.1	1	cue_left
166.615234375	0.1	11	target_left
166.8984375	0.1	15	reaction_correct
167.626953125	0.1	10	trial_end
170.509765625	0.1	9	fixation_on
172.28515625	0.1	2	cue_right
174.412109375	0.1	12	target_right
174.787109375	0.1	15	reaction_correct
175.431640625	0.1	10	trial_end
177.953125	0.1	9	fixation_on
179.83203125	0.1	1	cue_left
181.947265625	0.1	11	target_left
182.244140625	0.1	15	reaction_correct
182.958984375	0.1	10	trial_end
185.2890625	0.1	9	fixation_on
187.169921875	0.1	2	cue_right
188.294921875	0.1	12	target_right
188.626953125	0.1	15	reaction_correct
189.306640625	0.1	10	trial_end
192.21875	0.1	9	fixation_on
194.173828125	0.1	1	cue_left
199.2890625	0.1	11	target_left
199.59765625	0.1	15	reaction_correct
200.291015625	0.1	10	trial_end
203.166015625	0.1	9	fixation_on
204.505859375	0.1	2	cue_right
208.640625	0.1	12	target_right
208.986328125	0.1	15	reaction_correct
209.677734375	0.1	10	trial_end
212.6328125	0.1	9	fixation_on
213.94140625	0.1	1	cue_left
216.05078125	0.1	11	target_left
216.365234375	0.1	15	reaction_correct
217.064453125	0.1	10	trial_end
219.529296875	0.1	9	fixation_on
221.474609375	0.1	1	cue_left
226.5859375	0.1	11	target_left
226.875	0.1	15	reaction_correct
227.591796875	0.1	10	trial_end
230.123046875	0.1	9	fixation_on
231.1953125	0.1	1	cue_left
236.314453125	0.1	11	target_left
236.634765625	0.1	15	reaction_correct
237.322265625	0.1	10	trial_end
239.341796875	0.1	9	fixation_on
240.541015625	0.1	1	cue_left
244.66015625	0.1	11	target_left
244.955078125	0.1	15	reaction_correct
245.66796875	0.1	10	trial_end
248.423828125	0.1	9	fixation_on
250.373046875	0.1	2	cue_right
255.478515625	0.1	12	target_right
255.8359375	0.1	15	reaction_correct
256.484375	0.1	10	trial_end
258.771484375	0.1	9	fixation_on
260.609375	0.1	2	cue_right
261.72265625	0.1	12	target_right
262.103515625	0.1	15	reaction_correct
262.724609375	0.1	10	trial_end
264.962890625	0.1	9	fixation_on
266.25390625	0.1	2	cue_right
267.37109375	0.1	12	target_right
267.720703125	0.1	15	reaction_correct
268.3828125	0.1	10	trial_end
271.306640625	0.1	9	fixation_on
272.3359375	0.1	2	cue_right
275.443359375	0.1	12	target_right
275.763671875	0.1	15	reaction_correct
276.45703125	0.1	10	trial_end
278.76953125	0.1	9	fixation_on
280.310546875	0.1	1	cue_left
281.423828125	0.1	11	target_left
281.73828125	0.1	15	reaction_correct
282.43359375	0.1	10	trial_end
284.466796875	0.1	9	fixation_on
285.8515625	0.1	2	cue_right
286.9765625	0.1	12	target_right
287.376953125	0.1	15	reaction_correct
287.986328125	0.1	10	trial_end
290.322265625	0.1	9	fixation_on
292.087890625	0.1	2	cue_right
296.212890625	0.1	12	target_right
296.478515625	0.1	15	reaction_correct
297.224609375	0.1	10	trial_end
299.251953125	0.1	9	fixation_on
300.591796875	0.1	2	cue_right
303.705078125	0.1	12	target_right
304.04296875	0.1	15	reaction_correct
304.70703125	0.1	10	trial_end
307.673828125	0.1	9	fixation_on
309.5625	0.1	2	cue_right
314.67578125	0.1	11	target_left
315.06640625	0.1	15	reaction_correct
315.6796875	0.1	10	trial_end
318.169921875	0.1	9	fixation_on
319.380859375	0.1	1	cue_left
322.5078125	0.1	12	target_right
322.89453125	0.1	15	reaction_correct
323.529296875	0.1	10	trial_end
325.84765625	0.1	9	fixation_on
327.654296875	0.1	1	cue_left
329.783203125	0.1	12	target_right
330.244140625	0.1	15	reaction_correct
330.787109375	0.1	10	trial_end
333.166015625	0.1	9	fixation_on
335.076171875	0.1	1	cue_left
335.46875	0.1	14	reaction_wrong
338.19140625	0.1	11	target_left
338.748046875	0.1	15	reaction_correct
339.193359375	0.1	10	trial_end
341.47265625	0.1	9	fixation_on
342.939453125	0.1	2	cue_right
345.048828125	0.1	12	target_right
345.36328125	0.1	15	reaction_correct
346.0625	0.1	10	trial_end
348.80078125	0.1	9	fixation_on
350.482421875	0.1	1	cue_left
351.615234375	0.1	11	target_left
352.001953125	0.1	15	reaction_correct
352.62109375	0.1	10	trial_end
355.25390625	0.1	9	fixation_on
357	0.1	1	cue_left
361.111328125	0.1	12	target_right
361.458984375	0.1	15	reaction_correct
362.12109375	0.1	10	trial_end
364.6953125	0.1	9	fixation_on
366.21484375	0.1	1	cue_left
369.326171875	0.1	12	target_right
369.748046875	0.1	15	reaction_correct
370.333984375	0.1	10	trial_end
372.748046875	0.1	9	fixation_on
374.59765625	0.1	1	cue_left
376.728515625	0.1	11	target_left
377.04296875	0.1	15	reaction_correct
377.751953125	0.1	10	trial_end
380.720703125	0.1	9	fixation_on
381.880859375	0.1	1	cue_left
385.998046875	0.1	11	target_left
386.326171875	0.1	15	reaction_correct
387	0.1	10	trial_end
389.09375	0.1	9	fixation_on
390.66796875	0.1	1	cue_left
393.78125	0.1	11	target_left
394.115234375	0.1	15	reaction_correct
394.787109375	0.1	10	trial_end
397.12109375	0.1	9	fixation_on
398.740234375	0.1	2	cue_right
399.861328125	0.1	11	target_left
400.388671875	0.1	15	reaction_correct
400.873046875	0.1	10	trial_end
403.693359375	0.1	9	fixation_on
405.5234375	0.1	2	cue_right
407.642578125	0.1	12	target_right
407.943359375	0.1	15	reaction_correct
408.65234375	0.1	10	trial_end
410.876953125	0.1	9	fixation_on
412.4765625	0.1	2	cue_right
416.609375	0.1	12	target_right
416.921875	0.1	15	reaction_correct
417.62890625	0.1	10	trial_end
419.87890625	0.1	9	fixation_on
421.71484375	0.1	1	cue_left
426.837890625	0.1	11	target_left
427.15234375	0.1	15	reaction_correct
427.84765625	0.1	10	trial_end
429.921875	0.1	9	fixation_on
431.244140625	0.1	1	cue_left
435.37890625	0.1	11	target_left
435.666015625	0.1	15	reaction_correct
436.390625	0.1	10	trial_end
438.796875	0.1	9	fixation_on
440.396484375	0.1	2	cue_right
444.5234375	0.1	11	target_left
445.53125	0.1	10	trial_end
445.541015625	0.1	14	reaction_wrong
447.66796875	0.1	9	fixation_on
449.5234375	0.1	1	cue_left
452.666015625	0.1	11	target_left
452.97265625	0.1	15	reaction_correct
453.66796875	0.1	10	trial_end
456.357421875	0.1	9	fixation_on
457.458984375	0.1	1	cue_left
461.56640625	0.1	11	target_left
461.822265625	0.1	15	reaction_correct
462.5703125	0.1	10	trial_end
464.72265625	0.1	9	fixation_on
466.08984375	0.1	2	cue_right
468.203125	0.1	11	target_left
468.740234375	0.1	15	reaction_correct
469.20703125	0.1	10	trial_end
471.7109375	0.1	9	fixation_on
473.58203125	0.1	2	cue_right
478.701171875	0.1	12	target_right
479.03125	0.1	15	reaction_correct
479.712890625	0.1	10	trial_end
482.357421875	0.1	9	fixation_on
484.30859375	0.1	2	cue_right
486.427734375	0.1	12	target_right
