onset	duration	event_value	event_name
65.958984375	0.1	4	run_start
75.02734375	0.1	9	fixation_on
76.427734375	0.1	1	cue_left
84.876953125	0.1	11	target_left
85.302734375	0.1	15	reaction_correct
85.87890625	0.1	10	trial_end
90.634765625	0.1	9	fixation_on
92.025390625	0.1	2	cue_right
112.1328125	0.1	12	target_right
112.5546875	0.1	15	reaction_correct
113.140625	0.1	10	trial_end
117.43359375	0.1	9	fixation_on
118.4921875	0.1	1	cue_left
120.779296875	0.1	11	target_left
121.1875	0.1	15	reaction_correct
121.791015625	0.1	10	trial_end
126.63671875	0.1	9	fixation_on
127.673828125	0.1	2	cue_right
130.08984375	0.1	12	target_right
130.630859375	0.1	15	reaction_correct
131.103515625	0.1	10	trial_end
135.314453125	0.1	9	fixation_on
137.27734375	0.1	1	cue_left
140.64453125	0.1	11	target_left
141.138671875	0.1	15	reaction_correct
141.654296875	0.1	10	trial_end
146.650390625	0.1	9	fixation_on
147.94921875	0.1	1	cue_left
158.7421875	0.1	11	target_left
159.1953125	0.1	15	reaction_correct
159.7421875	0.1	10	trial_end
163.900390625	0.1	9	fixation_on
165.396484375	0.1	1	cue_left
181.345703125	0.1	11	target_left
181.767578125	0.1	15	reaction_correct
182.35546875	0.1	10	trial_end
186.501953125	0.1	9	fixation_on
188.01953125	0.1	2	cue_right
192.630859375	0.1	12	target_right
193.13671875	0.1	15	reaction_correct
193.638671875	0.1	10	trial_end
197.744140625	0.1	9	fixation_on
199.025390625	0.1	1	cue_left
201.5	0.1	11	target_left
202.462890625	0.1	15	reaction_correct
202.505859375	0.1	10	trial_end
206.515625	0.1	9	fixation_on
207.96875	0.1	2	cue_right
226.318359375	0.1	12	target_right
226.697265625	0.1	15	reaction_correct
227.32421875	0.1	10	trial_end
231.478515625	0.1	9	fixation_on
233.392578125	0.1	1	cue_left
245.091796875	0.1	11	target_left
245.630859375	0.1	15	reaction_correct
246.095703125	0.1	10	trial_end
250.306640625	0.1	9	fixation_on
252.013671875	0.1	2	cue_right
256.5390625	0.1	12	target_right
257.021484375	0.1	15	reaction_correct
257.55078125	0.1	10	trial_end
261.875	0.1	9	fixation_on
263.541015625	0.1	1	cue_left
283.64453125	0.1	11	target_left
284.078125	0.1	15	reaction_correct
284.6484375	0.1	10	trial_end
289.302734375	0.1	9	fixation_on
290.677734375	0.1	2	cue_right
293.244140625	0.1	12	target_right
293.77734375	0.1	15	reaction_correct
294.251953125	0.1	10	trial_end
298.787109375	0.1	9	fixation_on
300.298828125	0.1	1	cue_left
320.419921875	0.1	11	target_left
321.423828125	0.1	10	trial_end
326.365234375	0.1	9	fixation_on
328.001953125	0.1	1	cue_left
332.408203125	0.1	11	target_left
332.8828125	0.1	15	reaction_correct
333.416015625	0.1	10	trial_end
337.8046875	0.1	9	fixation_on
339.431640625	0.1	1	cue_left
343.37890625	0.1	11	target_left
343.8984375	0.1	15	reaction_correct
344.3828125	0.1	10	trial_end
348.443359375	0.1	9	fixation_on
349.505859375	0.1	2	cue_right
363.927734375	0.1	12	target_right
364.3828125	0.1	15	reaction_correct
364.939453125	0.1	10	trial_end
369.79296875	0.1	9	fixation_on
371.033203125	0.1	2	cue_right
374.009765625	0.1	12	target_right
374.607421875	0.1	15	reaction_correct
375.015625	0.1	10	trial_end
379.73828125	0.1	9	fixation_on
381.330078125	0.1	2	cue_right
383.9921875	0.1	12	target_right
384.6171875	0.1	15	reaction_correct
384.998046875	0.1	10	trial_end
389.3515625	0.1	9	fixation_on
390.73046875	0.1	1	cue_left
