onset	duration	event_value	event_name
106.99609375	0.1	4	run_start
114.716796875	0.1	9	fixation_on
116.71484375	0.1	1	cue_left
118.830078125	0.1	11	target_left
119.130859375	0.1	15	reaction_correct
119.83203125	0.1	10	trial_end
122.53125	0.1	9	fixation_on
123.6875	0.1	2	cue_right
127.802734375	0.1	12	target_right
128.189453125	0.1	15	reaction_correct
128.8125	0.1	10	trial_end
131.162109375	0.1	9	fixation_on
132.986328125	0.1	1	cue_left
137.1171875	0.1	11	target_left
137.421875	0.1	15	reaction_correct
138.12890625	0.1	10	trial_end
140.330078125	0.1	9	fixation_on
141.75390625	0.1	2	cue_right
144.861328125	0.1	12	target_right
145.154296875	0.1	15	reaction_correct
145.884765625	0.1	10	trial_end
148.287109375	0.1	9	fixation_on
149.78125	0.1	2	cue_right
154.890625	0.1	12	target_right
155.197265625	0.1	15	reaction_correct
155.900390625	0.1	10	trial_end
158.470703125	0.1	9	fixation_on
159.732421875	0.1	2	cue_right
161.853515625	0.1	12	target_right
162.16015625	0.1	15	reaction_correct
162.857421875	0.1	10	trial_end
164.91796875	0.1	9	fixation_on
166.6328125	0.1	2	cue_right
168.736328125	0.1	12	target_right
169.064453125	0.1	15	reaction_correct
169.75	0.1	10	trial_end
172.115234375	0.1	9	fixation_on
173.3125	0.1	1	cue_left
178.435546875	0.1	11	target_left
178.75	0.1	15	reaction_correct
179.44140625	0.1	10	trial_end
182.232421875	0.1	9	fixation_on
183.451171875	0.1	2	cue_right
187.5703125	0.1	12	target_right
187.859375	0.1	15	reaction_correct
188.58203125	0.1	10	trial_end
191.23046875	0.1	9	fixation_on
192.419921875	0.1	2	cue_right
197.53125	0.1	12	target_right
197.84765625	0.1	15	reaction_correct
198.541015625	0.1	10	trial_end
201.28125	0.1	9	fixation_on
203.044921875	0.1	1	cue_left
204.150390625	0.1	11	target_left
204.505859375	0.1	15	reaction_correct
205.154296875	0.1	10	trial_end
207.46875	0.1	9	fixation_on
209.09375	0.1	1	cue_left
213.197265625	0.1	11	target_left
213.53515625	0.1	15	reaction_correct
214.21484375	0.1	10	trial_end
216.513671875	0.1	9	fixation_on
218.32421875	0.1	2	cue_right
219.447265625	0.1	11	target_left
220.013671875	0.1	15	reaction_correct
220.458984375	0.1	10	trial_end
223.43359375	0.1	9	fixation_on
224.482421875	0.1	2	cue_right
225.638671875	0.1	11	target_left
226.12890625	0.1	15	reaction_correct
226.66015625	0.1	10	trial_end
229.515625	0.1	9	fixation_on
231.33203125	0.1	2	cue_right
232.478515625	0.1	12	target_right
232.84765625	0.1	15	reaction_correct
233.486328125	0.1	10	trial_end
235.671875	0.1	9	fixation_on
237.533203125	0.1	2	cue_right
239.640625	0.1	12	target_right
239.919921875	0.1	15	reaction_correct
240.662109375	0.1	10	trial_end
243.44921875	0.1	9	fixation_on
244.5625	0.1	2	cue_right
247.67578125	0.1	12	target_right
247.953125	0.1	15	reaction_correct
248.681640625	0.1	10	trial_end
251.646484375	0.1	9	fixation_on
252.775390625	0.1	2	cue_right
256.876953125	0.1	12	target_right
257.177734375	0.1	15	reaction_correct
257.8828125	0.1	10	trial_end
