onset	duration	event_value	event_name
66.53515625	0.1	4	run_start
73.37109375	0.1	9	fixation_on
74.86328125	0.1	1	cue_left
77.970703125	0.1	11	target_left
78.287109375	0.1	15	reaction_correct
78.478515625	0.1	14	reaction_wrong
78.974609375	0.1	10	trial_end
81.099609375	0.1	9	fixation_on
82.65625	0.1	2	cue_right
85.791015625	0.1	12	target_right
86.099609375	0.1	15	reaction_correct
86.810546875	0.1	10	trial_end
88.865234375	0.1	9	fixation_on
90.3671875	0.1	1	cue_left
91.4765625	0.1	11	target_left
91.791015625	0.1	15	reaction_correct
92.51171875	0.1	10	trial_end
95.1171875	0.1	9	fixation_on
96.677734375	0.1	3	cue_center
101.16796875	0.1	13	target_center
101.4453125	0.1	15	reaction_correct
102.169921875	0.1	10	trial_end
104.79296875	0.1	9	fixation_on
106.2890625	0.1	1	cue_left
111.41015625	0.1	11	target_left
111.78125	0.1	15	reaction_correct
112.412109375	0.1	10	trial_end
115.03125	0.1	9	fixation_on
116.126953125	0.1	2	cue_right
121.259765625	0.1	12	target_right
121.771484375	0.1	15	reaction_correct
122.26171875	0.1	10	trial_end
124.494140625	0.1	9	fixation_on
126.041015625	0.1	1	cue_left
131.162109375	0.1	11	target_left
131.623046875	0.1	15	reaction_correct
132.171875	0.1	10	trial_end
135.09375	0.1	9	fixation_on
136.953125	0.1	3	cue_center
139.662109375	0.1	13	target_center
139.93359375	0.1	15	reaction_correct
140.66796875	0.1	10	trial_end
143.318359375	0.1	9	fixation_on
144.498046875	0.1	1	cue_left
147.62890625	0.1	11	target_left
147.974609375	0.1	15	reaction_correct
148.64453125	0.1	10	trial_end
151.314453125	0.1	9	fixation_on
152.712890625	0.1	1	cue_left
157.830078125	0.1	11	target_left
158.130859375	0.1	15	reaction_correct
158.833984375	0.1	10	trial_end
161.255859375	0.1	9	fixation_on
163.1484375	0.1	2	cue_right
165.259765625	0.1	12	target_right
165.615234375	0.1	15	reaction_correct
166.275390625	0.1	10	trial_end
168.369140625	0.1	9	fixation_on
169.654296875	0.1	2	cue_right
170.7734375	0.1	12	target_right
171.28125	0.1	15	reaction_correct
171.775390625	0.1	10	trial_end
174.009765625	0.1	9	fixation_on
175.017578125	0.1	1	cue_left
180.14453125	0.1	11	target_left
180.625	0.1	15	reaction_correct
181.14453125	0.1	10	trial_end
183.353515625	0.1	9	fixation_on
184.86328125	0.1	1	cue_left
185.986328125	0.1	11	target_left
186.486328125	0.1	15	reaction_correct
186.99609375	0.1	10	trial_end
189.63671875	0.1	9	fixation_on
191.453125	0.1	1	cue_left
195.587890625	0.1	11	target_left
195.88671875	0.1	15	reaction_correct
196.59375	0.1	10	trial_end
198.734375	0.1	9	fixation_on
200.416015625	0.1	2	cue_right
205.537109375	0.1	12	target_right
205.849609375	0.1	15	reaction_correct
206.552734375	0.1	10	trial_end
208.7265625	0.1	9	fixation_on
210.7265625	0.1	1	cue_left
215.845703125	0.1	11	target_left
216.138671875	0.1	15	reaction_correct
216.84765625	0.1	10	trial_end
219.1484375	0.1	9	fixation_on
220.255859375	0.1	2	cue_right
221.390625	0.1	12	target_right
221.80859375	0.1	15	reaction_correct
222.40234375	0.1	10	trial_end
224.85546875	0.1	9	fixation_on
226.423828125	0.1	3	cue_center
230.43359375	0.1	13	target_center
230.73828125	0.1	15	reaction_correct
231.443359375	0.1	10	trial_end
234.236328125	0.1	9	fixation_on
236.1875	0.1	1	cue_left
237.30859375	0.1	11	target_left
237.7421875	0.1	15	reaction_correct
238.318359375	0.1	10	trial_end
240.70703125	0.1	9	fixation_on
241.7265625	0.1	3	cue_center
244.19921875	0.1	13	target_center
244.51953125	0.1	15	reaction_correct
245.201171875	0.1	10	trial_end
247.53125	0.1	9	fixation_on
249.173828125	0.1	1	cue_left
250.298828125	0.1	11	target_left
250.650390625	0.1	15	reaction_correct
251.30859375	0.1	10	trial_end
253.34765625	0.1	9	fixation_on
254.75390625	0.1	3	cue_center
259.658203125	0.1	13	target_center
259.962890625	0.1	15	reaction_correct
260.66796875	0.1	10	trial_end
262.91015625	0.1	9	fixation_on
264.138671875	0.1	1	cue_left
266.25	0.1	11	target_left
266.5859375	0.1	15	reaction_correct
267.259765625	0.1	10	trial_end
269.421875	0.1	9	fixation_on
270.546875	0.1	1	cue_left
274.66015625	0.1	11	target_left
274.962890625	0.1	15	reaction_correct
275.66015625	0.1	10	trial_end
278.029296875	0.1	9	fixation_on
279.822265625	0.1	1	cue_left
283.94140625	0.1	11	target_left
284.259765625	0.1	15	reaction_correct
284.9453125	0.1	10	trial_end
287.494140625	0.1	9	fixation_on
289.1953125	0.1	2	cue_right
290.306640625	0.1	12	target_right
290.642578125	0.1	15	reaction_correct
291.328125	0.1	10	trial_end
293.625	0.1	9	fixation_on
295.2578125	0.1	3	cue_center
298.5390625	0.1	13	target_center
298.83984375	0.1	15	reaction_correct
299.541015625	0.1	10	trial_end
302.173828125	0.1	9	fixation_on
303.2109375	0.1	3	cue_center
306.19921875	0.1	13	target_center
306.578125	0.1	15	reaction_correct
307.208984375	0.1	10	trial_end
309.6484375	0.1	9	fixation_on
310.96875	0.1	3	cue_center
312.833984375	0.1	13	target_center
313.1953125	0.1	15	reaction_correct
313.8359375	0.1	10	trial_end
316.142578125	0.1	9	fixation_on
317.875	0.1	1	cue_left
320	0.1	11	target_left
320.32421875	0.1	15	reaction_correct
321.017578125	0.1	10	trial_end
323.361328125	0.1	9	fixation_on
325.333984375	0.1	1	cue_left
328.4453125	0.1	11	target_left
328.79296875	0.1	15	reaction_correct
329.453125	0.1	10	trial_end
331.47265625	0.1	9	fixation_on
333.171875	0.1	2	cue_right
336.298828125	0.1	12	target_right
336.58203125	0.1	15	reaction_correct
337.3046875	0.1	10	trial_end
340.021484375	0.1	9	fixation_on
341.787109375	0.1	3	cue_center
342.275390625	0.1	14	reaction_wrong
345.23828125	0.1	13	target_center
345.583984375	0.1	15	reaction_correct
346.25390625	0.1	10	trial_end
348.42578125	0.1	9	fixation_on
350.259765625	0.1	3	cue_center
354.650390625	0.1	13	target_center
354.982421875	0.1	15	reaction_correct
355.65625	0.1	10	trial_end
357.923828125	0.1	9	fixation_on
359.513671875	0.1	2	cue_right
362.619140625	0.1	12	target_right
362.888671875	0.1	15	reaction_correct
363.62109375	0.1	10	trial_end
366.107421875	0.1	9	fixation_on
367.1171875	0.1	3	cue_center
370.126953125	0.1	13	target_center
370.443359375	0.1	15	reaction_correct
371.1328125	0.1	10	trial_end
373.47265625	0.1	9	fixation_on
375.072265625	0.1	2	cue_right
380.201171875	0.1	12	target_right
380.48828125	0.1	15	reaction_correct
381.2109375	0.1	10	trial_end
383.88671875	0.1	9	fixation_on
385.703125	0.1	1	cue_left
388.810546875	0.1	11	target_left
389.15234375	0.1	15	reaction_correct
389.814453125	0.1	10	trial_end
392.0234375	0.1	9	fixation_on
393.28515625	0.1	2	cue_right
395.3984375	0.1	12	target_right
395.71484375	0.1	15	reaction_correct
396.4140625	0.1	10	trial_end
399.365234375	0.1	9	fixation_on
401.380859375	0.1	1	cue_left
403.51171875	0.1	11	target_left
403.8203125	0.1	15	reaction_correct
404.517578125	0.1	10	trial_end
